pitcher_name,pitcher_walk_rate,pitcher_era,pitcher_strikeout_percentage,pitcher_batting_average_against,pitcher_home_run_average,pitcher_total_batters_faced
Ryan Thompson,0.0545454545454545,3.310852237890865,0.1854545454545454,0.2327272727272727,0.0181818181818181,275.0
Scott McGough,0.14,6.970260223048327,0.1666666666666666,0.2133333333333333,0.0333333333333333,150.0
Wandy Peralta,0.0657894736842105,3.9735099337748334,0.1381578947368421,0.2171052631578947,0.0394736842105263,152.0
Justin Martinez,0.116504854368932,2.526670409882089,0.2912621359223301,0.1909385113268608,0.0064724919093851,309.0
A.J. Puk,0.0968858131487889,2.793453724604966,0.3044982698961938,0.1660899653979238,0.0103806228373702,289.0
Eduardo Rodriguez,0.0829268292682926,5.561686161995144,0.2146341463414634,0.2536585365853658,0.0390243902439024,205.0
Kevin Ginkel,0.0515463917525773,3.251915016620899,0.2611683848797251,0.2336769759450171,0.0206185567010309,291.0
Randy Vásquez,0.0663507109004739,5.187037842540234,0.1374407582938388,0.2796208530805687,0.0308056872037914,422.0
Greg Weissert,0.0743494423791821,3.2179424670892245,0.20817843866171,0.2379182156133829,0.0260223048327137,269.0
Luis García,0.0607287449392712,4.818652849740933,0.2105263157894736,0.2348178137651821,0.0323886639676113,247.0
Kevin Kelly,0.0324909747292418,2.718642117376295,0.2274368231046931,0.2129963898916967,0.0252707581227436,277.0
Kutter Crawford,0.0639455782312925,4.167131540778757,0.2299319727891156,0.2040816326530612,0.0448979591836734,735.0
Lucas Sims,0.1395348837209302,4.479469099958523,0.227906976744186,0.1860465116279069,0.0372093023255813,215.0
Daniel Lynch IV,0.0736196319018405,3.4866828087167074,0.2208588957055214,0.1656441717791411,0.0368098159509202,163.0
Michael Lorenzen,0.110091743119266,3.367370800530049,0.1724770642201835,0.1834862385321101,0.0311926605504587,545.0
Drew Rasmussen,0.055045871559633,3.0393996247654784,0.3027522935779816,0.2110091743119266,0.0,109.0
Seth Lugo,0.0558194774346793,3.0201342281879198,0.2125890736342042,0.2114014251781472,0.0190023752969121,842.0
Shane Baz,0.0866666666666666,3.0691583685718182,0.2066666666666666,0.18,0.0266666666666666,300.0
Paul Skenes,0.0630975143403441,1.9774225320100005,0.3193116634799235,0.1797323135755258,0.0191204588910133,523.0
Tyler Rogers,0.017921146953405,2.858380251190992,0.1792114695340501,0.2365591397849462,0.025089605734767,279.0
Kyle Leahy,0.0520833333333333,4.191363251481795,0.1666666666666666,0.2083333333333333,0.0208333333333333,192.0
Spencer Bivens,0.055,3.2122611799286163,0.175,0.23,0.045,200.0
Matthew Liberatore,0.0773480662983425,4.455445544554455,0.2044198895027624,0.218232044198895,0.0303867403314917,362.0
Ryan Walker,0.0561056105610561,1.9389177544037512,0.3267326732673267,0.1617161716171617,0.0165016501650165,303.0
Matt Bowman,0.1031746031746031,4.610655737704918,0.1746031746031746,0.1984126984126984,0.0396825396825396,126.0
Tim Hill,0.064625850340136,3.415819037498102,0.1020408163265306,0.2619047619047619,0.0068027210884353,294.0
Luis Gil,0.1241830065359477,3.2682425488180886,0.2712418300653594,0.1601307189542483,0.022875816993464,612.0
David Bednar,0.1071428571428571,5.847234416154521,0.2222222222222222,0.2142857142857142,0.0357142857142857,252.0
Jalen Beeks,0.0838709677419354,4.532374100719425,0.1741935483870967,0.2419354838709677,0.0193548387096774,310.0
Dennis Santana,0.0709459459459459,3.722084367245657,0.2297297297297297,0.1925675675675675,0.0135135135135135,296.0
Will Warren,0.0857142857142857,9.556786703601109,0.2476190476190476,0.2952380952380952,0.0380952380952381,105.0
Aroldis Chapman,0.1466165413533834,3.840472673559823,0.3646616541353383,0.1654135338345864,0.018796992481203,266.0
Trent Thornton,0.0641891891891891,3.6647009267059816,0.2533783783783784,0.2128378378378378,0.027027027027027,296.0
Tayler Saucedo,0.1071428571428571,3.535882661079099,0.2202380952380952,0.2083333333333333,0.0178571428571428,168.0
Ross Stripling,0.0548302872062663,6.087575649697402,0.1279373368146214,0.2845953002610966,0.0182767624020887,383.0
T.J. McFarland,0.0680851063829787,3.896806783330327,0.1574468085106383,0.225531914893617,0.0170212765957446,235.0
Tyler Ferguson,0.1127450980392156,3.579240405647246,0.2990196078431372,0.1470588235294117,0.0196078431372549,204.0
Austin Voth,0.074074074074074,3.755633450175263,0.242798353909465,0.1851851851851851,0.037037037037037,243.0
Emerson Hancock,0.0630252100840336,4.718004338394794,0.1512605042016806,0.2394957983193277,0.042016806722689,238.0
Joey Estes,0.0482625482625482,4.99184339314845,0.1737451737451737,0.2413127413127413,0.0424710424710424,518.0
JT Chargois,0.0902777777777777,2.2543835235179515,0.2083333333333333,0.1597222222222222,0.0416666666666666,144.0
Sean Hjelle,0.0419161676646706,3.846637335009428,0.2215568862275449,0.2425149700598802,0.029940119760479,334.0
Erik Miller,0.1258741258741259,3.480589022757697,0.3041958041958042,0.1678321678321678,0.0244755244755244,286.0
Camilo Doval,0.1466165413533834,4.970659302726959,0.2857142857142857,0.1992481203007518,0.018796992481203,266.0
Mason Miller,0.084,2.216748768472906,0.412,0.136,0.02,250.0
Collin Snider,0.0773809523809523,1.3293943870014773,0.2678571428571428,0.1964285714285714,0.0238095238095238,168.0
Scott Alexander,0.0875,2.588235294117647,0.19375,0.19375,0.01875,160.0
Andre Pallante,0.096,3.7151702786377703,0.18,0.206,0.016,500.0
Chris Roycroft,0.1034482758620689,4.020250148898154,0.2275862068965517,0.2,0.0137931034482758,145.0
Hunter Strickland,0.0777027027027027,3.4739454094292803,0.1925675675675675,0.1858108108108108,0.0304054054054054,296.0
Dane Dunning,0.0954653937947494,5.365126676602086,0.2147971360381861,0.2315035799522673,0.0429594272076372,419.0
Brock Burke,0.1066666666666666,5.464480874316941,0.26,0.2333333333333333,0.0266666666666666,150.0
Gerson Garabito,0.0961538461538461,4.816797035817209,0.1923076923076923,0.2019230769230769,0.0384615384615384,104.0
Yoshinobu Yamamoto,0.0612244897959183,2.464579116561496,0.282798833819242,0.2040816326530612,0.0174927113702623,343.0
Michael Soroka,0.1294117647058823,4.9334377447141735,0.2323529411764706,0.1941176470588235,0.038235294117647,340.0
Kirby Yates,0.1186440677966101,1.1684518013631937,0.3644067796610169,0.097457627118644,0.0127118644067796,236.0
Beau Brieske,0.1067615658362989,3.569249542403905,0.2419928825622775,0.192170818505338,0.0142348754448398,281.0
Ty Madden,0.0795454545454545,3.601800900450225,0.1704545454545454,0.2386363636363636,0.0113636363636363,88.0
José Quijada,0.1686746987951807,1.8967334035827184,0.2771084337349397,0.144578313253012,0.0120481927710843,83.0
Jared Koenig,0.0888030888030888,2.512727869929381,0.2355212355212355,0.2046332046332046,0.0154440154440154,259.0
Keegan Akin,0.0622950819672131,3.1350793446006966,0.3147540983606557,0.1737704918032787,0.0262295081967213,305.0
Cionel Pérez,0.1201716738197424,4.6241674595623214,0.1931330472103004,0.2017167381974249,0.0,233.0
Louie Varland,0.0717488789237668,7.556675062972292,0.2062780269058296,0.2869955156950672,0.0493273542600896,223.0
Yennier Cano,0.0944881889763779,3.213739160006801,0.2519685039370078,0.2125984251968504,0.0236220472440944,254.0
Devin Williams,0.1219512195121951,1.3068731848983544,0.4634146341463415,0.1219512195121951,0.0121951219512195,82.0
Danny Young,0.1139240506329113,4.591836734693877,0.2974683544303797,0.1772151898734177,0.0189873417721519,158.0
Andrew Heaney,0.0623100303951367,3.9825562752517154,0.2370820668693009,0.2264437689969604,0.0319148936170212,658.0
Reed Garrett,0.1142857142857142,3.181336161187699,0.3306122448979592,0.1918367346938775,0.0244897959183673,245.0
Griffin Canning,0.0871934604904632,5.239781525718744,0.1716621253405994,0.2316076294277929,0.0408719346049046,734.0
Tobias Myers,0.063943161634103,3.090244084496529,0.216696269982238,0.2220248667850799,0.0319715808170515,563.0
Jose Quintana,0.0866477272727272,3.742316499939738,0.1789772727272727,0.2059659090909091,0.03125,704.0
Zebby Matthews,0.0512820512820512,5.714285714285714,0.2435897435897435,0.282051282051282,0.0576923076923076,156.0
Aaron Ashby,0.0892857142857142,2.9659465397290368,0.2946428571428571,0.1785714285714285,0.0178571428571428,112.0
Ryne Stanek,0.1059322033898305,4.979712283290299,0.2754237288135593,0.2033898305084746,0.0338983050847457,236.0
Joel Payamps,0.0779220779220779,3.1077348066298343,0.2424242424242424,0.1688311688311688,0.0303030303030303,231.0
Alex Vesia,0.1215686274509803,1.6819809998442607,0.3254901960784314,0.1215686274509803,0.0274509803921568,255.0
Enyel De Los Santos,0.0912408759124087,5.413753861160786,0.2372262773722627,0.2335766423357664,0.0620437956204379,274.0
Anthony Banda,0.0865384615384615,3.1500926497838173,0.2403846153846154,0.2115384615384615,0.0240384615384615,208.0
Landon Knack,0.0676691729323308,3.739612188365651,0.244360902255639,0.1992481203007518,0.0488721804511278,266.0
Hayden Wesneski,0.0769230769230769,3.9780521262002746,0.2417582417582417,0.2014652014652014,0.0439560439560439,273.0
Tony Santillan,0.0769230769230769,3.1098825155494123,0.3846153846153846,0.1794871794871795,0.0341880341880341,117.0
Nate Pearson,0.0744680851063829,4.576271186440677,0.2588652482269503,0.2340425531914893,0.0425531914893617,282.0
Brent Suter,0.0449438202247191,3.2207873035630934,0.1872659176029962,0.2322097378277153,0.0374531835205992,267.0
Keegan Thompson,0.1338582677165354,2.6732673267326734,0.2834645669291338,0.1496062992125984,0.0236220472440944,127.0
Drew Smyly,0.0980392156862745,3.88668163758853,0.2156862745098039,0.2196078431372549,0.0392156862745098,255.0
Fernando Cruz,0.1170212765957446,4.995374653098983,0.3794326241134751,0.1914893617021276,0.0319148936170212,282.0
Michael Kopech,0.1223021582733813,3.5135135135135136,0.3093525179856115,0.158273381294964,0.0323741007194244,278.0
Ryan Feltner,0.0733137829912023,4.664704376759662,0.1979472140762463,0.2390029325513196,0.0293255131964809,682.0
Evan Phillips,0.0762331838565022,3.762827822120866,0.2690582959641255,0.2152466367713004,0.0269058295964125,223.0
Victor Vodnik,0.1134969325153374,4.056822838410053,0.1993865030674846,0.2116564417177914,0.0184049079754601,326.0
Hunter Greene,0.0910623946037099,2.9327902240325865,0.2799325463743676,0.163575042158516,0.0219224283305227,593.0
Carson Fulmer,0.1031746031746031,4.189456534388455,0.2142857142857142,0.2142857142857142,0.0291005291005291,378.0
David Robertson,0.0890410958904109,3.045255886084872,0.3356164383561644,0.1815068493150685,0.0171232876712328,292.0
Roansy Contreras,0.1020408163265306,3.974679817459149,0.1904761904761904,0.2040816326530612,0.0340136054421768,294.0
José Leclerc,0.1122807017543859,4.394933618190142,0.3052631578947368,0.1964912280701754,0.0245614035087719,285.0
Fraser Ellard,0.1122448979591836,3.930131004366812,0.2551020408163265,0.1836734693877551,0.0306122448979591,98.0
Gus Varland,0.0707964601769911,3.605769230769231,0.2389380530973451,0.2654867256637168,0.0176991150442477,113.0
Keider Montero,0.0728155339805825,4.816369359916055,0.1820388349514563,0.233009708737864,0.0461165048543689,412.0
Kenta Maeda,0.0635593220338983,5.939765755716676,0.1927966101694915,0.2521186440677966,0.0444915254237288,472.0
Jonathan Cannon,0.0717054263565891,4.375890686562159,0.1705426356589147,0.2344961240310077,0.0329457364341085,516.0
Casey Mize,0.0601336302895322,4.368066561014262,0.1737193763919821,0.2650334075723831,0.0244988864142538,449.0
Kris Bubic,0.0423728813559322,2.7645051194539247,0.3220338983050847,0.211864406779661,0.0169491525423728,118.0
Luke Jackson,0.1101694915254237,5.135032331685052,0.2457627118644068,0.2203389830508474,0.0296610169491525,236.0
Carlos Hernández,0.1209677419354838,3.5007072135785005,0.2096774193548387,0.1935483870967742,0.0080645161290322,124.0
John Schreiber,0.0884955752212389,3.815028901734104,0.1991150442477876,0.2212389380530973,0.0088495575221238,226.0
Angel Zerpa,0.0769230769230769,3.91600454029512,0.2051282051282051,0.2435897435897435,0.0256410256410256,234.0
Yuki Matsui,0.1027667984189723,3.842995565774347,0.2687747035573122,0.1739130434782608,0.0316205533596837,253.0
Ryne Nelson,0.0538827258320126,4.329268292682927,0.1980982567353407,0.2440570522979397,0.0269413629160063,631.0
Martín Pérez,0.0804794520547945,4.250780833396815,0.1780821917808219,0.2448630136986301,0.035958904109589,584.0
Joe Mantiply,0.073170731707317,3.980268753189318,0.2113821138211382,0.2113821138211382,0.0040650406504065,246.0
Brandon Pfaadt,0.0546666666666666,4.799455380949679,0.2346666666666666,0.24,0.032,750.0
Matt Waldron,0.0661157024793388,4.7959612957509465,0.2148760330578512,0.2264462809917355,0.0314049586776859,605.0
Buck Farmer,0.0952380952380952,3.090570897124052,0.238095238095238,0.1904761904761904,0.0238095238095238,294.0
Ethan Roberts,0.0789473684210526,2.8059236165237724,0.2280701754385964,0.2456140350877192,0.0263157894736842,114.0
Quinn Priester,0.0653266331658291,5.03919372900336,0.1557788944723618,0.2613065326633166,0.0351758793969849,199.0
Ryan Pepiot,0.0881226053639846,3.644013972689743,0.2624521072796935,0.1877394636015325,0.0325670498084291,522.0
Josh Winckowski,0.0787878787878787,4.2033626901521215,0.1757575757575757,0.2393939393939393,0.0303030303030303,330.0
Justin Slaten,0.0412844036697247,2.985074626865672,0.2660550458715596,0.2110091743119266,0.018348623853211,218.0
Richard Lovelady,0.0758620689655172,4.598737601442741,0.1793103448275862,0.2344827586206896,0.0206896551724137,145.0
Chris Martin,0.0167597765363128,3.53185595567867,0.2737430167597765,0.2569832402234637,0.0279329608938547,179.0
Charlie Morton,0.0906474820143884,4.082774049217002,0.2359712230215827,0.2143884892086331,0.0302158273381294,695.0
Alec Marsh,0.0737240075614366,4.647035094796289,0.2287334593572778,0.2230623818525519,0.0340264650283553,529.0
Eduard Bazardo,0.081081081081081,4.943244232881728,0.2972972972972973,0.1801801801801801,0.018018018018018,111.0
Anthony Bender,0.0765765765765765,4.189294026377036,0.2567567567567567,0.2252252252252252,0.0135135135135135,222.0
Mitch Spence,0.0684292379471228,4.349601797018583,0.1881804043545878,0.2457231726283048,0.0295489891135303,643.0
Taylor Rogers,0.0869565217391304,2.4320216179699377,0.2490118577075099,0.2094861660079051,0.0276679841897233,253.0
Randy Rodríguez,0.0747663551401869,3.8641686182669783,0.2429906542056074,0.205607476635514,0.0186915887850467,214.0
Steven Matz,0.078125,5.195105056568922,0.171875,0.2447916666666666,0.0364583333333333,192.0
Gabe Speier,0.134020618556701,5.174701459531181,0.3195876288659793,0.1649484536082474,0.0206185567010309,97.0
Joe Boyle,0.1751152073732718,6.653620352250489,0.2488479262672811,0.1889400921658986,0.0184331797235023,217.0
Kyle Muller,0.050251256281407,4.185161699429296,0.1758793969849246,0.236180904522613,0.0301507537688442,199.0
Hayden Birdsong,0.1351351351351351,4.657696288629307,0.2601351351351351,0.179054054054054,0.0337837837837837,296.0
Matt Strahm,0.0472103004291845,1.8895348837209305,0.334763948497854,0.1545064377682403,0.0171673819742489,233.0
Tanner Banks,0.0811688311688311,4.042672655811342,0.2467532467532467,0.224025974025974,0.0194805194805194,308.0
José Alvarado,0.1081081081081081,4.157043879907621,0.2393822393822393,0.1891891891891892,0.0231660231660231,259.0
Jake Irvin,0.0638852672750977,4.222585924713584,0.1994784876140808,0.2190352020860495,0.0378096479791395,767.0
Aaron Nola,0.06150061500615,3.520873011787718,0.2337023370233702,0.2214022140221402,0.035670356703567,813.0
Dillon Tate,0.0696202531645569,4.54800673778776,0.1582278481012658,0.2531645569620253,0.0126582278481012,158.0
José Ruiz,0.0744186046511627,3.783783783783784,0.2325581395348837,0.227906976744186,0.0372093023255813,215.0
Ryan Burr,0.0902255639097744,3.703703703703704,0.3458646616541353,0.1954887218045112,0.0300751879699248,133.0
Ryan Yarbrough,0.08,3.3780160857908847,0.1626666666666666,0.1733333333333333,0.0293333333333333,375.0
Ryan Weathers,0.0650887573964497,3.809760956175299,0.2189349112426035,0.2218934911242603,0.0325443786982248,338.0
Logan Gilbert,0.0466582597730138,3.3264340626848017,0.2686002522068096,0.1853720050441362,0.0327868852459016,793.0
Jacob Webb,0.1158798283261802,3.079416531604538,0.2446351931330472,0.167381974248927,0.0171673819742489,233.0
Colin Rea,0.0583941605839416,4.16821044831419,0.1897810218978102,0.2321167883211679,0.0408759124087591,685.0
Nathan Eovaldi,0.0607407407407407,3.959912001955512,0.2385185185185185,0.2118518518518518,0.034074074074074,675.0
Hoby Milner,0.0524344569288389,4.844071552952351,0.2397003745318352,0.2359550561797752,0.0224719101123595,267.0
Jack Kochanowicz,0.0365853658536585,4.012345679012346,0.0975609756097561,0.2520325203252032,0.0284552845528455,246.0
DL Hall,0.1105263157894736,5.2721503539175005,0.2263157894736842,0.2421052631578947,0.031578947368421,190.0
Joey Wentz,0.1081081081081081,4.779969650986343,0.2432432432432432,0.2229729729729729,0.027027027027027,296.0
Tim Mayza,0.0773195876288659,6.496631376323387,0.1391752577319587,0.2783505154639175,0.0257731958762886,194.0
Ian Hamilton,0.0869565217391304,3.937653814602133,0.2484472049689441,0.2298136645962732,0.0124223602484472,161.0
Luke Weaver,0.0797546012269938,2.932303608060818,0.3098159509202454,0.156441717791411,0.0306748466257668,326.0
Carmen Mlodzinski,0.0817307692307692,3.2206759443339963,0.2163461538461538,0.1923076923076923,0.0144230769230769,208.0
Colin Holderman,0.1152073732718894,3.064290006008412,0.2442396313364055,0.1935483870967742,0.0276497695852534,217.0
Seranthony Domínguez,0.0816326530612244,4.50621546961326,0.2693877551020408,0.2081632653061224,0.0489795918367346,245.0
Mark Leiter Jr.,0.0816326530612244,4.591836734693877,0.3387755102040816,0.2204081632653061,0.0326530612244898,245.0
Clarke Schmidt,0.0769230769230769,2.546438676343953,0.2603550295857988,0.2011834319526627,0.0236686390532544,338.0
Bailey Falter,0.0707070707070707,4.264178033022254,0.1632996632996633,0.2255892255892256,0.0269360269360269,594.0
David Peterson,0.0870445344129554,3.08002808002808,0.1882591093117409,0.2206477732793522,0.0161943319838056,494.0
Scott Blewett,0.0853658536585365,1.8320610687022905,0.2073170731707317,0.1951219512195122,0.024390243902439,82.0
Cole Sands,0.0390070921985815,3.047834062367716,0.2978723404255319,0.2056737588652482,0.0212765957446808,282.0
Jorge Alcala,0.0862068965517241,3.30188679245283,0.2413793103448276,0.1724137931034483,0.0344827586206896,232.0
Clay Holmes,0.0820895522388059,3.1997414350355524,0.25,0.2238805970149253,0.0149253731343283,268.0
Albert Suárez,0.0762250453720508,3.738537502939102,0.1887477313974591,0.2286751361161524,0.0272232304900181,551.0
Bailey Ober,0.0618705035971223,3.9391845196959223,0.2690647482014388,0.1884892086330935,0.037410071942446,695.0
Phil Maton,0.0919540229885057,3.3972947467757155,0.2298850574712643,0.1762452107279693,0.0268199233716475,261.0
Pierce Johnson,0.1054852320675105,3.420814479638009,0.2784810126582278,0.1940928270042194,0.0210970464135021,237.0
Edwin Díaz,0.0913461538461538,3.2909930715935336,0.3942307692307692,0.1586538461538461,0.0336538461538461,208.0
Aaron Bummer,0.0702479338842975,3.629697525206233,0.2809917355371901,0.2520661157024793,0.0082644628099173,242.0
Joe Jiménez,0.084870848708487,2.6619343389529724,0.3025830258302583,0.1660516605166051,0.007380073800738,271.0
Huascar Brazobán,0.1137440758293838,3.5587188612099645,0.2369668246445497,0.1658767772511848,0.0094786729857819,211.0
Adam Ottavino,0.0970464135021097,4.427035889961742,0.2911392405063291,0.2067510548523206,0.0253164556962025,237.0
Reynaldo López,0.0756756756756756,2.000296340198548,0.2648648648648649,0.1945945945945946,0.018018018018018,555.0
Dylan Lee,0.0699588477366255,2.12694125590817,0.3127572016460905,0.1975308641975308,0.0288065843621399,243.0
Raisel Iglesias,0.0509803921568627,1.976284584980237,0.2666666666666666,0.1450980392156863,0.0156862745098039,255.0
Tylor Megill,0.0970873786407767,3.9823008849557526,0.2686084142394822,0.2006472491909385,0.0194174757281553,309.0
Spencer Schwellenbach,0.0484210526315789,3.4722222222222223,0.2568421052631578,0.2147368421052631,0.0294736842105263,475.0
Grant Holmes,0.0514705882352941,3.77974801679888,0.2316176470588235,0.2389705882352941,0.025735294117647,272.0
